"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/21/2020","AirNow","482010058","2","5.1","ug/m3 LC","21","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/22/2020","AirNow","482010058","2","11.3","ug/m3 LC","47","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/23/2020","AirNow","482010058","2","14.1","ug/m3 LC","55","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/24/2020","AirNow","482010058","2","15.3","ug/m3 LC","58","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/25/2020","AirNow","482010058","2","21.7","ug/m3 LC","71","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/26/2020","AirNow","482010058","2","16.2","ug/m3 LC","60","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/27/2020","AirNow","482010058","2","13.2","ug/m3 LC","53","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/28/2020","AirNow","482010058","2","11.2","ug/m3 LC","47","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/29/2020","AirNow","482010058","2","6","ug/m3 LC","25","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/30/2020","AirNow","482010058","2","13.4","ug/m3 LC","54","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"03/31/2020","AirNow","482010058","2","7.3","ug/m3 LC","30","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/01/2020","AirNow","482010058","2","6.8","ug/m3 LC","28","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/02/2020","AirNow","482010058","2","7.2","ug/m3 LC","30","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/03/2020","AirNow","482010058","2","8.8","ug/m3 LC","37","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/04/2020","AirNow","482010058","2","5.7","ug/m3 LC","24","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/05/2020","AirNow","482010058","2","15.5","ug/m3 LC","58","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/06/2020","AirNow","482010058","2","12","ug/m3 LC","50","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/07/2020","AirNow","482010058","2","13.9","ug/m3 LC","55","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/08/2020","AirNow","482010058","2","19.8","ug/m3 LC","67","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"04/09/2020","AirNow","482010058","2","16.9","ug/m3 LC","61","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/01/2020","AirNow","482011034","1","56.9","ug/m3 LC","152","Houston East","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/02/2020","AirNow","482011034","1","9.5","ug/m3 LC","40","Houston East","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/03/2020","AirNow","482011034","1","7.6","ug/m3 LC","32","Houston East","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
"01/04/2020","AirNow","482011034","1","7.2","ug/m3 LC","30","Houston East","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.767997","-95.220582"
